GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,FIG001,FII001,FIJ001
"G4500730","2002","South Carolina","45","Oconee","073","Oconee, SC",20111,573852000,1542
"G4500750","2002","South Carolina","45","Orangeburg","075","Orangeburg, SC",27930,680369000,1913
"G4500770","2002","South Carolina","45","Pickens","077","Pickens, SC",28413,669134000,2174
"G4500790","2002","South Carolina","45","Richland","079","Richland, SC",167948,5201481000,9038
"G4500810","2002","South Carolina","45","Saluda","081","Saluda, SC",2312,46207000,226
"G4500830","2002","South Carolina","45","Spartanburg","083","Spartanburg, SC",117817,3723851000,6425
"G4500850","2002","South Carolina","45","Sumter","085","Sumter, SC",33356,856782000,1949
"G4500870","2002","South Carolina","45","Union","087","Union, SC",7038,169898000,499
"G4500890","2002","South Carolina","45","Williamsburg","089","Williamsburg, SC",6527,134170000,502
"G4500910","2002","South Carolina","45","York","091","York, SC",55365,1645728000,3955
"G4509990","2002","South Carolina","45","Remainder of South Carolina","999","South Carolina Statewide No Fixed Loc",16579,391397000,27
"G4600030","2002","South Dakota","46","Aurora","003","Aurora, SD",480,8088000,102
"G4600050","2002","South Dakota","46","Beadle","005","Beadle, SD",6000,132215000,598
"G4600070","2002","South Dakota","46","Bennett","007","Bennett, SD",591,10791000,70
"G4600090","2002","South Dakota","46","Bon Homme","009","Bon Homme, SD",1538,29821000,208
"G4600110","2002","South Dakota","46","Brookings","011","Brookings, SD",11091,264469000,789
"G4600130","2002","South Dakota","46","Brown","013","Brown, SD",16551,400071000,1271
"G4600150","2002","South Dakota","46","Brule","015","Brule, SD",1679,31598000,218
"G4600170","2002","South Dakota","46","Buffalo","017","Buffalo, SD",165,3160000,10
"G4600190","2002","South Dakota","46","Butte","019","Butte, SD",1898,38295000,285
"G4600210","2002","South Dakota","46","Campbell","021","Campbell, SD",341,6355000,53
"G4600230","2002","South Dakota","46","Charles Mix","023","Charles Mix, SD",2663,50972000,297
"G4600250","2002","South Dakota","46","Clark","025","Clark, SD",610,10135000,119
"G4600270","2002","South Dakota","46","Clay","027","Clay, SD",3372,51847000,306
"G4600290","2002","South Dakota","46","Codington","029","Codington, SD",12483,293975000,1021
"G4600310","2002","South Dakota","46","Corson","031","Corson, SD",193,2785000,49
"G4600330","2002","South Dakota","46","Custer","033","Custer, SD",977,22653000,219
"G4600350","2002","South Dakota","46","Davison","035","Davison, SD",10529,252884000,755
"G4600370","2002","South Dakota","46","Day","037","Day, SD",1463,27850000,199
"G4600390","2002","South Dakota","46","Deuel","039","Deuel, SD",1026,23199000,141
"G4600410","2002","South Dakota","46","Dewey","041","Dewey, SD",1498,33943000,98
"G4600430","2002","South Dakota","46","Douglas","043","Douglas, SD",805,14987000,121
"G4600450","2002","South Dakota","46","Edmunds","045","Edmunds, SD",688,14219000,121
"G4600470","2002","South Dakota","46","Fall River","047","Fall River, SD",2048,75886000,215
"G4600490","2002","South Dakota","46","Faulk","049","Faulk, SD",324,5801000,83
"G4600510","2002","South Dakota","46","Grant","051","Grant, SD",3195,74347000,277
"G4600530","2002","South Dakota","46","Gregory","053","Gregory, SD",1123,17217000,203
"G4600550","2002","South Dakota","46","Haakon","055","Haakon, SD",606,12253000,89
"G4600570","2002","South Dakota","46","Hamlin","057","Hamlin, SD",941,19399000,153
"G4600590","2002","South Dakota","46","Hand","059","Hand, SD",1038,19518000,141
"G4600610","2002","South Dakota","46","Hanson","061","Hanson, SD",169,3286000,54
"G4600630","2002","South Dakota","46","Harding","063","Harding, SD",226,3895000,29
"G4600650","2002","South Dakota","46","Hughes","065","Hughes, SD",6200,136720000,665
"G4600670","2002","South Dakota","46","Hutchinson","067","Hutchinson, SD",1945,36629000,246
"G4600690","2002","South Dakota","46","Hyde","069","Hyde, SD",536,10804000,44
"G4600710","2002","South Dakota","46","Jackson","071","Jackson, SD",258,3970000,54
"G4600730","2002","South Dakota","46","Jerauld","073","Jerauld, SD",821,16480000,67
"G4600750","2002","South Dakota","46","Jones","075","Jones, SD",272,6670000,47
"G4600770","2002","South Dakota","46","Kingsbury","077","Kingsbury, SD",1453,31115000,210
"G4600790","2002","South Dakota","46","Lake","079","Lake, SD",3622,80567000,355
"G4600810","2002","South Dakota","46","Lawrence","081","Lawrence, SD",8833,190440000,863
"G4600830","2002","South Dakota","46","Lincoln","083","Lincoln, SD",6078,173770000,711
"G4600850","2002","South Dakota","46","Lyman","085","Lyman, SD",699,11164000,84
"G4600870","2002","South Dakota","46","McCook","087","McCook, SD",1233,22822000,183
"G4600890","2002","South Dakota","46","McPherson","089","McPherson, SD",534,7253000,94
"G4600910","2002","South Dakota","46","Marshall","091","Marshall, SD",920,19379000,143
"G4600930","2002","South Dakota","46","Meade","093","Meade, SD",5293,133055000,576
"G4600950","2002","South Dakota","46","Mellette","095","Mellette, SD",175,3007000,31
"G4600970","2002","South Dakota","46","Miner","097","Miner, SD",485,9836000,73
"G4600990","2002","South Dakota","46","Minnehaha","099","Minnehaha, SD",99169,2903278000,5299
"G4601010","2002","South Dakota","46","Moody","101","Moody, SD",1486,35549000,147
"G4601030","2002","South Dakota","46","Pennington","103","Pennington, SD",41734,1087416000,3310
"G4601050","2002","South Dakota","46","Perkins","105","Perkins, SD",881,15013000,127
"G4601070","2002","South Dakota","46","Potter","107","Potter, SD",791,13978000,127
"G4601090","2002","South Dakota","46","Roberts","109","Roberts, SD",2055,37388000,248
"G4601110","2002","South Dakota","46","Sanborn","111","Sanborn, SD",567,9830000,69
"G4601130","2002","South Dakota","46","Shannon","113","Shannon, SD",1958,43104000,68
"G4601150","2002","South Dakota","46","Spink","115","Spink, SD",1151,22180000,184
"G4601170","2002","South Dakota","46","Stanley","117","Stanley, SD",700,16755000,85
"G4601190","2002","South Dakota","46","Sully","119","Sully, SD",254,5337000,57
"G4601210","2002","South Dakota","46","Todd","121","Todd, SD",1259,28916000,61
"G4601230","2002","South Dakota","46","Tripp","123","Tripp, SD",1629,29988000,221
"G4601250","2002","South Dakota","46","Turner","125","Turner, SD",1648,29836000,273
"G4601270","2002","South Dakota","46","Union","127","Union, SD",10446,356973000,424
"G4601290","2002","South Dakota","46","Walworth","129","Walworth, SD",1948,32690000,247
"G4601350","2002","South Dakota","46","Yankton","135","Yankton, SD",10084,227237000,721
"G4601370","2002","South Dakota","46","Ziebach","137","Ziebach, SD",156,3102000,18
"G4609990","2002","South Dakota","46","Remainder of South Dakota","999","South Dakota Statewide No Fixed Loc",62,1709000,13
"G4700010","2002","Tennessee","47","Anderson","001","Anderson, TN",40515,1573166000,1668
"G4700030","2002","Tennessee","47","Bedford","003","Bedford, TN",11904,315224000,746
"G4700050","2002","Tennessee","47","Benton","005","Benton, TN",3566,72061000,329
"G4700070","2002","Tennessee","47","Bledsoe","007","Bledsoe, TN",738,14343000,133
"G4700090","2002","Tennessee","47","Blount","009","Blount, TN",36847,1214125000,2233
"G4700110","2002","Tennessee","47","Bradley","011","Bradley, TN",36074,1007390000,1883
"G4700130","2002","Tennessee","47","Campbell","013","Campbell, TN",6875,150396000,622
"G4700150","2002","Tennessee","47","Cannon","015","Cannon, TN",1383,29916000,147
"G4700170","2002","Tennessee","47","Carroll","017","Carroll, TN",6696,141003000,526
"G4700190","2002","Tennessee","47","Carter","019","Carter, TN",9489,214357000,760
"G4700210","2002","Tennessee","47","Cheatham","021","Cheatham, TN",4209,102338000,532
"G4700230","2002","Tennessee","47","Chester","023","Chester, TN",3028,61277000,250
"G4700250","2002","Tennessee","47","Claiborne","025","Claiborne, TN",7252,157227000,456
"G4700270","2002","Tennessee","47","Clay","027","Clay, TN",1532,34525000,123
"G4700290","2002","Tennessee","47","Cocke","029","Cocke, TN",6364,154930000,509
"G4700310","2002","Tennessee","47","Coffee","031","Coffee, TN",20578,593044000,1239
"G4700330","2002","Tennessee","47","Crockett","033","Crockett, TN",3016,77418000,285
"G4700350","2002","Tennessee","47","Cumberland","035","Cumberland, TN",12123,287991000,994
"G4700370","2002","Tennessee","47","Davidson","037","Davidson, TN",379303,13298025000,18156
"G4700390","2002","Tennessee","47","Decatur","039","Decatur, TN",3118,72497000,254
"G4700410","2002","Tennessee","47","DeKalb","041","De Kalb, TN",5088,171639000,310
"G4700430","2002","Tennessee","47","Dickson","043","Dickson, TN",13144,344837000,893
"G4700450","2002","Tennessee","47","Dyer","045","Dyer, TN",12696,361322000,893
"G4700470","2002","Tennessee","47","Fayette","047","Fayette, TN",4333,116557000,431
"G4700490","2002","Tennessee","47","Fentress","049","Fentress, TN",2815,58101000,281
"G4700510","2002","Tennessee","47","Franklin","051","Franklin, TN",8249,192248000,671
"G4700530","2002","Tennessee","47","Gibson","053","Gibson, TN",13562,342495000,1090
"G4700550","2002","Tennessee","47","Giles","055","Giles, TN",8328,204409000,570
"G4700570","2002","Tennessee","47","Grainger","057","Grainger, TN",2333,50981000,234
"G4700590","2002","Tennessee","47","Greene","059","Greene, TN",22204,581846000,1188
"G4700610","2002","Tennessee","47","Grundy","061","Grundy, TN",1575,26291000,204
"G4700630","2002","Tennessee","47","Hamblen","063","Hamblen, TN",29635,880891000,1385
"G4700650","2002","Tennessee","47","Hamilton","065","Hamilton, TN",171703,5133491000,8729
"G4700670","2002","Tennessee","47","Hancock","067","Hancock, TN",493,9655000,55
"G4700690","2002","Tennessee","47","Hardeman","069","Hardeman, TN",6198,147788000,436
"G4700710","2002","Tennessee","47","Hardin","071","Hardin, TN",5785,143967000,516
"G4700730","2002","Tennessee","47","Hawkins","073","Hawkins, TN",9987,266926000,573
"G4700750","2002","Tennessee","47","Haywood","075","Haywood, TN",5056,116269000,359
"G4700770","2002","Tennessee","47","Henderson","077","Henderson, TN",7157,187643000,497
"G4700790","2002","Tennessee","47","Henry","079","Henry, TN",9506,233354000,758
"G4700810","2002","Tennessee","47","Hickman","081","Hickman, TN",2624,53170000,326
"G4700830","2002","Tennessee","47","Houston","083","Houston, TN",1109,22441000,114
"G4700850","2002","Tennessee","47","Humphreys","085","Humphreys, TN",4284,140723000,331
"G4700870","2002","Tennessee","47","Jackson","087","Jackson, TN",1420,34462000,111
"G4700890","2002","Tennessee","47","Jefferson","089","Jefferson, TN",10151,235550000,663
"G4700910","2002","Tennessee","47","Johnson","091","Johnson, TN",2702,64409000,239
"G4700930","2002","Tennessee","47","Knox","093","Knox, TN",190404,5512439000,11075
"G4700950","2002","Tennessee","47","Lake","095","Lake, TN",726,13788000,93
"G4700970","2002","Tennessee","47","Lauderdale","097","Lauderdale, TN",6150,142651000,369
"G4700990","2002","Tennessee","47","Lawrence","099","Lawrence, TN",10104,230816000,767
"G4701010","2002","Tennessee","47","Lewis","101","Lewis, TN",1868,40073000,202
"G4701030","2002","Tennessee","47","Lincoln","103","Lincoln, TN",6879,156606000,626
"G4701050","2002","Tennessee","47","Loudon","105","Loudon, TN",10641,284189000,814
"G4701070","2002","Tennessee","47","McMinn","107","McMinn, TN",14362,434010000,888
"G4701090","2002","Tennessee","47","McNairy","109","McNairy, TN",7113,154830000,461
"G4701110","2002","Tennessee","47","Macon","111","Macon, TN",3421,72003000,323
"G4701130","2002","Tennessee","47","Madison","113","Madison, TN",50370,1497193000,2577
"G4701150","2002","Tennessee","47","Marion","115","Marion, TN",5482,120250000,440
"G4701170","2002","Tennessee","47","Marshall","117","Marshall, TN",12602,363615000,499
"G4701190","2002","Tennessee","47","Maury","119","Maury, TN",29287,1109439000,1526
"G4701210","2002","Tennessee","47","Meigs","121","Meigs, TN",1297,32578000,96
"G4701230","2002","Tennessee","47","Monroe","123","Monroe, TN",11135,277786000,691
"G4701250","2002","Tennessee","47","Montgomery","125","Montgomery, TN",34751,796470000,2278
"G4701270","2002","Tennessee","47","Moore","127","Moore, TN",732,24624000,58
"G4701290","2002","Tennessee","47","Morgan","129","Morgan, TN",1604,34811000,163
"G4701310","2002","Tennessee","47","Obion","131","Obion, TN",14395,429740000,701
"G4701330","2002","Tennessee","47","Overton","133","Overton, TN",3290,76090000,286
"G4701350","2002","Tennessee","47","Perry","135","Perry, TN",1606,50503000,113
"G4701370","2002","Tennessee","47","Pickett","137","Pickett, TN",830,17338000,86
"G4701390","2002","Tennessee","47","Polk","139","Polk, TN",1942,42609000,244
"G4701410","2002","Tennessee","47","Putnam","141","Putnam, TN",26330,629150000,1686
"G4701430","2002","Tennessee","47","Rhea","143","Rhea, TN",8427,220273000,495
"G4701450","2002","Tennessee","47","Roane","145","Roane, TN",8486,181446000,712
"G4701470","2002","Tennessee","47","Robertson","147","Robertson, TN",12363,303057000,887
"G4701490","2002","Tennessee","47","Rutherford","149","Rutherford, TN",70658,2400891000,3658
"G4701510","2002","Tennessee","47","Scott","151","Scott, TN",5289,122066000,358
"G4701530","2002","Tennessee","47","Sequatchie","153","Sequatchie, TN",2018,43195000,172
"G4701550","2002","Tennessee","47","Sevier","155","Sevier, TN",28179,619378000,2604
"G4701570","2002","Tennessee","47","Shelby","157","Shelby, TN",440078,15568063000,21096
"G4701590","2002","Tennessee","47","Smith","159","Smith, TN",4765,126505000,308
"G4701610","2002","Tennessee","47","Stewart","161","Stewart, TN",1664,33517000,158
"G4701630","2002","Tennessee","47","Sullivan","163","Sullivan, TN",62851,1998599000,3583
"G4701650","2002","Tennessee","47","Sumner","165","Sumner, TN",36831,1010285000,2727
"G4701670","2002","Tennessee","47","Tipton","167","Tipton, TN",9022,221792000,722
"G4701690","2002","Tennessee","47","Trousdale","169","Trousdale, TN",1029,18848000,118
"G4701710","2002","Tennessee","47","Unicoi","171","Unicoi, TN",4070,114325000,275
"G4701730","2002","Tennessee","47","Union","173","Union, TN",2046,38722000,198
"G4701750","2002","Tennessee","47","Van Buren","175","Van Buren, TN",545,20476000,45
"G4701770","2002","Tennessee","47","Warren","177","Warren, TN",11925,345468000,793
"G4701790","2002","Tennessee","47","Washington","179","Washington, TN",47906,1217692000,2727
"G4701810","2002","Tennessee","47","Wayne","181","Wayne, TN",2618,49240000,232
"G4701830","2002","Tennessee","47","Weakley","183","Weakley, TN",8590,186739000,627
"G4701850","2002","Tennessee","47","White","185","White, TN",6131,147274000,400
"G4701870","2002","Tennessee","47","Williamson","187","Williamson, TN",75659,2830222000,4670
"G4701890","2002","Tennessee","47","Wilson","189","Wilson, TN",31906,1087522000,2181
"G4709990","2002","Tennessee","47","Remainder of Tennessee","999","Tennessee Statewide No Fixed Loc",4380,129912000,46
"G4800010","2002","Texas","48","Anderson","001","Anderson, TX",10785,259881000,957
"G4800030","2002","Texas","48","Andrews","003","Andrews, TX",2876,75313000,274
"G4800050","2002","Texas","48","Angelina","005","Angelina, TX",29471,765859000,1839
"G4800070","2002","Texas","48","Aransas","007","Aransas, TX",3523,68480000,503
"G4800090","2002","Texas","48","Archer","009","Archer, TX",757,17952000,144
"G4800110","2002","Texas","48","Armstrong","011","Armstrong, TX",312,7829000,40
"G4800130","2002","Texas","48","Atascosa","013","Atascosa, TX",5959,124218000,574
"G4800150","2002","Texas","48","Austin","015","Austin, TX",6501,175965000,588
"G4800170","2002","Texas","48","Bailey","017","Bailey, TX",1421,30290000,169
"G4800190","2002","Texas","48","Bandera","019","Bandera, TX",1982,40697000,376
"G4800210","2002","Texas","48","Bastrop","021","Bastrop, TX",7739,169468000,850
"G4800230","2002","Texas","48","Baylor","023","Baylor, TX",1204,15334000,143
"G4800250","2002","Texas","48","Bee","025","Bee, TX",4186,84608000,451
"G4800270","2002","Texas","48","Bell","027","Bell, TX",74137,2015527000,4244
"G4800290","2002","Texas","48","Bexar","029","Bexar, TX",566881,16866443000,30225
"G4800310","2002","Texas","48","Blanco","031","Blanco, TX",1711,43160000,228
"G4800330","2002","Texas","48","Borden","033","Borden, TX",0,0,4
"G4800350","2002","Texas","48","Bosque","035","Bosque, TX",2593,60078000,306
"G4800370","2002","Texas","48","Bowie","037","Bowie, TX",29551,741204000,2107
"G4800390","2002","Texas","48","Brazoria","039","Brazoria, TX",61786,2147979000,4018
"G4800410","2002","Texas","48","Brazos","041","Brazos, TX",50111,1243722000,3366
"G4800430","2002","Texas","48","Brewster","043","Brewster, TX",2287,41091000,305
"G4800450","2002","Texas","48","Briscoe","045","Briscoe, TX",167,2915000,44
"G4800470","2002","Texas","48","Brooks","047","Brooks, TX",1501,22429000,139
"G4800490","2002","Texas","48","Brown","049","Brown, TX",11842,290274000,903
"G4800510","2002","Texas","48","Burleson","051","Burleson, TX",2668,59262000,292
"G4800530","2002","Texas","48","Burnet","053","Burnet, TX",7800,190371000,962
"G4800550","2002","Texas","48","Caldwell","055","Caldwell, TX",3965,76407000,514
"G4800570","2002","Texas","48","Calhoun","057","Calhoun, TX",7084,287157000,421
"G4800590","2002","Texas","48","Callahan","059","Callahan, TX",1154,22697000,205
"G4800610","2002","Texas","48","Cameron","061","Cameron, TX",88506,1803075000,6046
"G4800630","2002","Texas","48","Camp","063","Camp, TX",2889,76476000,235
"G4800650","2002","Texas","48","Carson","065","Carson, TX",3738,209055000,116
"G4800670","2002","Texas","48","Cass","067","Cass, TX",4963,101710000,581
"G4800690","2002","Texas","48","Castro","069","Castro, TX",1122,28174000,185
"G4800710","2002","Texas","48","Chambers","071","Chambers, TX",4413,137726000,387
"G4800730","2002","Texas","48","Cherokee","073","Cherokee, TX",11462,251008000,765
"G4800750","2002","Texas","48","Childress","075","Childress, TX",1290,27075000,161
"G4800770","2002","Texas","48","Clay","077","Clay, TX",927,22248000,129
"G4800790","2002","Texas","48","Cochran","079","Cochran, TX",359,7551000,60
"G4800810","2002","Texas","48","Coke","081","Coke, TX",556,14314000,67
"G4800830","2002","Texas","48","Coleman","083","Coleman, TX",1428,27093000,213
"G4800850","2002","Texas","48","Collin","085","Collin, TX",217088,9660550000,12961
"G4800870","2002","Texas","48","Collingsworth","087","Collingsworth, TX",513,9965000,68
"G4800890","2002","Texas","48","Colorado","089","Colorado, TX",5065,109273000,545
"G4800910","2002","Texas","48","Comal","091","Comal, TX",27876,719420000,2220
"G4800930","2002","Texas","48","Comanche","093","Comanche, TX",2680,52160000,302
"G4800950","2002","Texas","48","Concho","095","Concho, TX",649,14014000,55
"G4800970","2002","Texas","48","Cooke","097","Cooke, TX",12185,296292000,851
"G4800990","2002","Texas","48","Coryell","099","Coryell, TX",7569,141886000,694
"G4801010","2002","Texas","48","Cottle","101","Cottle, TX",221,3558000,48
"G4801030","2002","Texas","48","Crane","103","Crane, TX",878,28817000,79
"G4801050","2002","Texas","48","Crockett","105","Crockett, TX",1017,20490000,120
"G4801070","2002","Texas","48","Crosby","107","Crosby, TX",961,22137000,119
"G4801090","2002","Texas","48","Culberson","109","Culberson, TX",526,9165000,56
"G4801110","2002","Texas","48","Dallam","111","Dallam, TX",1634,35578000,245
"G4801130","2002","Texas","48","Dallas","113","Dallas, TX",1402914,59831330000,62844
"G4801150","2002","Texas","48","Dawson","115","Dawson, TX",2390,51712000,330
"G4801170","2002","Texas","48","Deaf Smith","117","Deaf Smith, TX",3890,91989000,434
"G4801190","2002","Texas","48","Delta","119","Delta, TX",619,10040000,66
"G4801210","2002","Texas","48","Denton","121","Denton, TX",123008,3800816000,8774
"G4801230","2002","Texas","48","Dewitt","123","De Witt, TX",3960,86723000,400
"G4801250","2002","Texas","48","Dickens","125","Dickens, TX",334,7568000,45
"G4801270","2002","Texas","48","Dimmit","127","Dimmit, TX",1498,31397000,180
"G4801290","2002","Texas","48","Donley","129","Donley, TX",395,6305000,85
"G4801310","2002","Texas","48","Duval","131","Duval, TX",1290,29768000,145
"G4801330","2002","Texas","48","Eastland","133","Eastland, TX",5447,114260000,490
"G4801350","2002","Texas","48","Ector","135","Ector, TX",41306,1150329000,3140
"G4801370","2002","Texas","48","Edwards","137","Edwards, TX",159,3073000,41
"G4801390","2002","Texas","48","Ellis","139","Ellis, TX",28192,765598000,2122
"G4801410","2002","Texas","48","El Paso","141","El Paso, TX",194012,4542013000,12403
"G4801430","2002","Texas","48","Erath","143","Erath, TX",9517,210550000,826
"G4801450","2002","Texas","48","Falls","145","Falls, TX",2376,54470000,275
"G4801470","2002","Texas","48","Fannin","147","Fannin, TX",5405,139897000,500
"G4801490","2002","Texas","48","Fayette","149","Fayette, TX",6329,145569000,731
"G4801510","2002","Texas","48","Fisher","151","Fisher, TX",593,14032000,75
"G4801530","2002","Texas","48","Floyd","153","Floyd, TX",1143,23089000,185
"G4801550","2002","Texas","48","Foard","155","Foard, TX",177,2967000,35
"G4801570","2002","Texas","48","Fort Bend","157","Fort Bend, TX",82953,2898382000,6615
"G4801590","2002","Texas","48","Franklin","159","Franklin, TX",5012,68973000,182
"G4801610","2002","Texas","48","Freestone","161","Freestone, TX",3263,90200000,349
"G4801630","2002","Texas","48","Frio","163","Frio, TX",2010,41355000,257
"G4801650","2002","Texas","48","Gaines","165","Gaines, TX",2329,49600000,317
"G4801670","2002","Texas","48","Galveston","167","Galveston, TX",68266,1918462000,4861
"G4801690","2002","Texas","48","Garza","169","Garza, TX",1041,22745000,118
"G4801710","2002","Texas","48","Gillespie","171","Gillespie, TX",6975,155243000,862
"G4801730","2002","Texas","48","Glasscock","173","Glasscock, TX",120,3321000,19
"G4801750","2002","Texas","48","Goliad","175","Goliad, TX",811,19304000,112
"G4801770","2002","Texas","48","Gonzales","177","Gonzales, TX",3972,97570000,399
"G4801790","2002","Texas","48","Gray","179","Gray, TX",6441,179914000,654
"G4801810","2002","Texas","48","Grayson","181","Grayson, TX",36693,1035091000,2577
"G4801830","2002","Texas","48","Gregg","183","Gregg, TX",60122,1637692000,3968
"G4801850","2002","Texas","48","Grimes","185","Grimes, TX",4859,117371000,342
"G4801870","2002","Texas","48","Guadalupe","187","Guadalupe, TX",22988,600486000,1588
"G4801890","2002","Texas","48","Hale","189","Hale, TX",12235,280724000,807
"G4801910","2002","Texas","48","Hall","191","Hall, TX",492,8077000,85
"G4801930","2002","Texas","48","Hamilton","193","Hamilton, TX",1917,40993000,220
"G4801950","2002","Texas","48","Hansford","195","Hansford, TX",1037,25339000,171
"G4801970","2002","Texas","48","Hardeman","197","Hardeman, TX",783,18939000,95
"G4801990","2002","Texas","48","Hardin","199","Hardin, TX",8012,179789000,726
"G4802010","2002","Texas","48","Harris","201","Harris, TX",1654636,69672106000,85314
"G4802030","2002","Texas","48","Harrison","203","Harrison, TX",14914,351576000,1112
"G4802050","2002","Texas","48","Hartley","205","Hartley, TX",675,13273000,72
"G4802070","2002","Texas","48","Haskell","207","Haskell, TX",871,16822000,148
"G4802090","2002","Texas","48","Hays","209","Hays, TX",28461,687709000,2435
"G4802110","2002","Texas","48","Hemphill","211","Hemphill, TX",973,21666000,139
"G4802130","2002","Texas","48","Henderson","213","Henderson, TX",13085,277571000,1251
"G4802150","2002","Texas","48","Hidalgo","215","Hidalgo, TX",122326,2632803000,8782
"G4802170","2002","Texas","48","Hill","217","Hill, TX",7196,144716000,689
"G4802190","2002","Texas","48","Hockley","219","Hockley, TX",4809,113147000,485
"G4802210","2002","Texas","48","Hood","221","Hood, TX",8487,198527000,1001
"G4802230","2002","Texas","48","Hopkins","223","Hopkins, TX",9181,217418000,707
"G4802250","2002","Texas","48","Houston","225","Houston, TX",3654,85603000,383
"G4802270","2002","Texas","48","Howard","227","Howard, TX",9926,252562000,727
"G4802290","2002","Texas","48","Hudspeth","229","Hudspeth, TX",187,4393000,46
"G4802310","2002","Texas","48","Hunt","231","Hunt, TX",17561,562832000,1323
"G4802330","2002","Texas","48","Hutchinson","233","Hutchinson, TX",6734,228278000,514
"G4802350","2002","Texas","48","Irion","235","Irion, TX",262,8042000,47
"G4802370","2002","Texas","48","Jack","237","Jack, TX",1278,29908000,180
"G4802390","2002","Texas","48","Jackson","239","Jackson, TX",3980,110633000,261
"G4802410","2002","Texas","48","Jasper","241","Jasper, TX",9685,218284000,691
"G4802430","2002","Texas","48","Jeff Davis","243","Jeff Davis, TX",383,7232000,57
"G4802450","2002","Texas","48","Jefferson","245","Jefferson, TX",98448,3060246000,5863
"G4802470","2002","Texas","48","Jim Hogg","247","Jim Hogg, TX",879,15508000,109
"G4802490","2002","Texas","48","Jim Wells","249","Jim Wells, TX",9883,222126000,774
"G4802510","2002","Texas","48","Johnson","251","Johnson, TX",26160,640992000,2249
"G4802530","2002","Texas","48","Jones","253","Jones, TX",2881,57507000,316
"G4802550","2002","Texas","48","Karnes","255","Karnes, TX",2151,45013000,270
"G4802570","2002","Texas","48","Kaufman","257","Kaufman, TX",19008,478352000,1556
"G4802590","2002","Texas","48","Kendall","259","Kendall, TX",6678,186392000,852
"G4802610","2002","Texas","48","Kenedy","261","Kenedy, TX",0,0,5
"G4802630","2002","Texas","48","Kent","263","Kent, TX",138,7796000,16
"G4802650","2002","Texas","48","Kerr","265","Kerr, TX",14539,371795000,1393
"G4802670","2002","Texas","48","Kimble","267","Kimble, TX",1148,23335000,135
"G4802710","2002","Texas","48","Kinney","271","Kinney, TX",247,4068000,32
"G4802730","2002","Texas","48","Kleberg","273","Kleberg, TX",5747,123900000,556
"G4802750","2002","Texas","48","Knox","275","Knox, TX",622,12683000,122
"G4802770","2002","Texas","48","Lamar","277","Lamar, TX",16214,429260000,1190
"G4802790","2002","Texas","48","Lamb","279","Lamb, TX",2917,72896000,306
"G4802810","2002","Texas","48","Lampasas","281","Lampasas, TX",3730,70479000,376
"G4802830","2002","Texas","48","La Salle","283","La Salle, TX",644,15050000,88
"G4802850","2002","Texas","48","Lavaca","285","Lavaca, TX",5839,116710000,470
"G4802870","2002","Texas","48","Lee","287","Lee, TX",3628,90683000,408
"G4802890","2002","Texas","48","Leon","289","Leon, TX",3637,117123000,346
"G4802910","2002","Texas","48","Liberty","291","Liberty, TX",11426,263976000,1043
"G4802930","2002","Texas","48","Limestone","293","Limestone, TX",4444,95378000,396
"G4802950","2002","Texas","48","Lipscomb","295","Lipscomb, TX",463,10278000,101
"G4802970","2002","Texas","48","Live Oak","297","Live Oak, TX",1769,43891000,231
"G4802990","2002","Texas","48","Llano","299","Llano, TX",3312,77236000,475
"G4803010","2002","Texas","48","Loving","301","Loving, TX",0,0,1
"G4803030","2002","Texas","48","Lubbock","303","Lubbock, TX",95018,2309666000,6571
"G4803050","2002","Texas","48","Lynn","305","Lynn, TX",694,18759000,101
"G4803070","2002","Texas","48","McCulloch","307","McCulloch, TX",1837,38080000,221
"G4803090","2002","Texas","48","McLennan","309","McLennan, TX",88422,2293191000,4821
"G4803110","2002","Texas","48","McMullen","311","McMullen, TX",0,0,13
"G4803130","2002","Texas","48","Madison","313","Madison, TX",1854,38512000,208
"G4803150","2002","Texas","48","Marion","315","Marion, TX",1161,22021000,179
"G4803170","2002","Texas","48","Martin","317","Martin, TX",575,14606000,86
"G4803190","2002","Texas","48","Mason","319","Mason, TX",580,10065000,133
"G4803210","2002","Texas","48","Matagorda","321","Matagorda, TX",7821,253246000,806
"G4803230","2002","Texas","48","Maverick","323","Maverick, TX",7505,135423000,817
"G4803250","2002","Texas","48","Medina","325","Medina, TX",4895,100177000,616
"G4803270","2002","Texas","48","Menard","327","Menard, TX",254,3521000,50
"G4803290","2002","Texas","48","Midland","329","Midland, TX",46328,1407317000,3982
"G4803310","2002","Texas","48","Milam","331","Milam, TX",5227,168384000,437
"G4803330","2002","Texas","48","Mills","333","Mills, TX",868,18118000,130
"G4803350","2002","Texas","48","Mitchell","335","Mitchell, TX",1129,23847000,134
"G4803370","2002","Texas","48","Montague","337","Montague, TX",3055,62779000,436
"G4803390","2002","Texas","48","Montgomery","339","Montgomery, TX",90063,3016043000,6787
"G4803410","2002","Texas","48","Moore","341","Moore, TX",6763,174305000,419
"G4803430","2002","Texas","48","Morris","343","Morris, TX",3970,127827000,261
"G4803450","2002","Texas","48","Motley","345","Motley, TX",164,3400000,48
"G4803470","2002","Texas","48","Nacogdoches","347","Nacogdoches, TX",18487,406449000,1298
